Estimate	StdError	Pval	Model	PvalFDR	Lipid	Outcome
-0.24980257147520044	0.18761668267961357	0.1830403919195521	MCI_CTL ~ TG420	0.603769752794963	TG(42:0)	MCI Female
-0.225010896329046	0.1685813630005094	0.18196416071087024	MCI_CTL ~ TG421	0.603769752794963	TG(42:1)	MCI Female
-0.18972248308771308	0.15806419609022407	0.23002769210361015	MCI_CTL ~ TG422	0.6242268025425696	TG(42:2)	MCI Female
0.18869968260038458	0.6750873717916477	0.7798466322626639	MCI_CTL ~ TG423	0.96519323137807	TG(42:3)	MCI Female
-0.27626279282982985	0.2125794987210482	0.19374701022524932	MCI_CTL ~ TG440	0.603769752794963	TG(44:0)	MCI Female
-0.3101560824986998	0.22152447293697006	0.16148382388459082	MCI_CTL ~ TG441	0.603769752794963	TG(44:1)	MCI Female
-0.2257309830202398	0.19528751066770464	0.24772593915449642	MCI_CTL ~ TG442	0.6326857429112015	TG(44:2)	MCI Female
-0.35626027611563715	0.21543942882863246	0.09819971866124487	MCI_CTL ~ TG451	0.5903044220483309	TG(45:1)	MCI Female
-0.39392404391932556	0.2478832016716467	0.1120261183179535	MCI_CTL ~ TG460	0.5903044220483309	TG(46:0)	MCI Female
-0.36553264617519055	0.2788469720411546	0.18990106270310914	MCI_CTL ~ TG461	0.603769752794963	TG(46:1)	MCI Female
-0.3285789193267442	0.29016523387194076	0.2574723752306138	MCI_CTL ~ TG462	0.6389129311278193	TG(46:2)	MCI Female
0.7584041627530549	0.7212768746632768	0.29304076497588205	MCI_CTL ~ TG463_A	0.6770252156339344	TG(46:3)_A	MCI Female
-0.21834240547721975	0.2660253704143787	0.4117842237867146	MCI_CTL ~ TG463_B	0.7879215004611336	TG(46:3)_B	MCI Female
1.0452247006679665	0.9045550625960478	0.2478806082301349	MCI_CTL ~ TG464	0.6326857429112015	TG(46:4)	MCI Female
0.8797447972395382	0.9733301461225699	0.36607475707112136	MCI_CTL ~ TG465	0.7664690226176604	TG(46:5)	MCI Female
-0.4503426898895378	0.2809649687994998	0.10896935492771082	MCI_CTL ~ TG471	0.5903044220483309	TG(47:1)	MCI Female
-0.41681830311014884	0.29126647494637825	0.1524144943334644	MCI_CTL ~ TG472	0.6006924188436539	TG(47:2)	MCI Female
-0.2219102290662121	0.2938518580468669	0.4501426553975543	MCI_CTL ~ TG480	0.7879215004611336	TG(48:0)	MCI Female
-0.3087915136219069	0.33074868259059204	0.3505031766116036	MCI_CTL ~ TG481	0.7641977635549326	TG(48:1)	MCI Female
-0.3421943362010486	0.3732793491588982	0.3592870082385131	MCI_CTL ~ TG482	0.7641977635549326	TG(48:2)	MCI Female
-0.2524040006866285	0.3694024741831048	0.494432190272337	MCI_CTL ~ TG483	0.8059410923402732	TG(48:3)	MCI Female
